Radionuclide,Element,Z,A,Metastable_State,Atomic_Mass,Is_Stable,Half_Life_Second,Half_Life_Readable,Half_Life_Value,Half_Life_Unit,Num_Decay_Modes,Decay_Modes,Branching_Ratios,Progeny,Decay_Energy_EM,Decay_Energy_LP,Decay_Energy_HP,Decay_Energy_Neutrino,Decay_Energy_Gamma,Decay_Energy_Xray,Decay_Energy_Beta_Minus,Decay_Energy_Beta_Plus,Decay_Energy_Alpha,Decay_Energy_Neutron,Decay_Energy_Proton,Decay_Effective_Q
Al-26M,Al,13,26,M,25.98689911918305,False,6.3452,6.35 s,6.3452,s,1,['β+&EC'],[np.float64(1.0)],['Mg-26'],1021156.0,1438375.0,0.0,1773000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233000.0
Al-24M,Al,13,24,M,23.99994956673624,False,0.13,130.00 ms,130.0,ms,3,"['β+&EC', 'β+,α', 'IT']","[np.float64(0.1747), np.float64(0.0003), np.float64(0.825)]","['Mg-24', 'Ne-20', 'Al-24']",1185006.0,833720.8,374.5436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pd-115M,Pd,46,115,M,114.91370448292878,False,50.0,50.00 s,50.0,s,2,"['β-', 'IT']","[np.float64(0.92), np.float64(0.08)]","['Ag-115', 'Pd-115']",1404000.0,1397000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mn-47,Mn,25,47,,46.976113965727244,False,0.1,100.00 ms,100.0,ms,2,"['β+&EC', 'β+,p']","[np.float64(0.966), np.float64(0.034)]","['Cr-47', 'V-46']",4023240.0,4023240.0,63928.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bk-240,Bk,97,240,,240.0598138508235,False,288.0,4.80 m,4.8,m,2,"['β+&EC', 'β+,SF']","[np.float64(0.99998), np.float64(2e-05)]","['Cm-240', 'X']",1313307.0,1313307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W-186,W,74,186,,185.9544032862315,False,5.36e+27,169.85 Ey,169.84815068319517,Ey,1,['α'],[np.float64(1.0)],['Hf-182'],0.0,0.0,1118000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mt-273,Mt,109,273,,273.1450435449205,False,20.0,20.00 s,20.0,s,2,"['α', 'SF']","[np.float64(0.5), np.float64(0.5)]","['Bh-269', 'X']",0.0,0.0,5300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sr-83,Sr,38,83,,82.91759120645614,False,116676.0,1.35 d,1.3504166666666666,d,1,['β+&EC'],[np.float64(1.0)],['Rb-83'],807037.7,161257.6,0.0,1353000.0,530000.0,0.0,0.0,0.0,0.0,0.0,0.0,2273000.0
Gd-134,Gd,64,134,,133.9553884159837,False,0.4,400.00 ms,400.0,ms,1,['β+&EC'],[np.float64(1.0)],['Eu-134'],2751000.0,2751000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sb-124,Sb,51,124,,123.90595541195154,False,5201280.0,60.20 d,60.2,d,1,['β-'],[np.float64(1.0)],['Te-124'],1845999.0,389131.2,0.0,668300.0,1846000.0,0.0,385600.0,0.0,0.0,0.0,0.0,2904000.0
Pd-100,Pd,46,100,,99.90853759505622,False,313632.0,3.63 d,3.63,d,1,['β+&EC'],[np.float64(1.0)],['Rh-100'],122817.9,44102.97,0.0,186800.0,96900.0,0.0,0.0,0.0,0.0,0.0,0.0,358000.0
Nb-93,Nb,41,93,,92.90641351409738,True,inf,Stable,inf,s,0,[None],[np.float64(0.0)],[None],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
In-127,In,49,127,,126.91742645779453,False,1.09,1.09 s,1.09,s,2,"['β-', 'β-']","[np.float64(0.1727738), np.float64(0.8272261)]","['Sn-127', 'Sn-127M']",1623042.0,2126281.0,0.0,2733000.0,1623000.0,0.0,2126000.0,0.0,0.0,0.0,0.0,6574000.0
B-15,B,5,15,,15.031109758752486,False,0.00993,9.93 ms,9.93,ms,3,"['β-', 'β-,n', 'β-,2n']","[np.float64(0.06), np.float64(0.936), np.float64(0.004)]","['C-15', 'C-14', 'C-13']",4575684.0,4575684.0,4193867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Po-189,Po,84,189,,188.9985550869932,False,0.0035,3.50 ms,3.5,ms,1,['α'],[np.float64(1.0)],['Pb-185'],249280.0,0.0,7441059.0,0.0,249300.0,0.0,0.0,0.0,7287000.0,0.0,0.0,7701000.0
Tl-179,Tl,81,179,,178.99118342493975,False,0.23,230.00 ms,230.0,ms,1,['α'],[np.float64(1.0)],['Au-175'],0.0,0.0,6713749.0,0.0,0.0,0.0,0.0,0.0,6567000.0,0.0,0.0,6718000.0
Hf-181,Hf,72,181,,180.9492044572919,False,3662496.0,42.39 d,42.39,d,1,['β-'],[np.float64(1.0)],['Ta-181'],530992.9,199106.8,0.0,293800.0,512200.00000000006,0.0,121300.0,0.0,0.0,0.0,0.0,1029000.0
Pt-201,Pt,78,201,,200.97453876678904,False,150.0,2.50 m,2.5,m,1,['β-'],[np.float64(1.0)],['Au-201'],886666.7,886666.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
As-75M,As,33,75,M,74.92161914312204,False,0.01762,17.62 ms,17.62,ms,1,['IT'],[np.float64(1.0)],['As-75'],283559.8,20305.33,0.0,0.0,279600.0,0.0,0.0,0.0,0.0,0.0,0.0,303900.0
Ta-180M,Ta,73,180,M,179.94749897242227,True,inf,Stable,inf,s,0,[None],[np.float64(0.0)],[None],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mg-31,Mg,12,31,,30.996556248639358,False,0.232,232.00 ms,232.0,ms,2,"['β-', 'β-,n']","[np.float64(0.983), np.float64(0.017)]","['Al-31', 'Al-30']",3874351.0,3874351.0,19480.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xe-141,Xe,54,141,,140.92667759947756,False,1.73,1.73 s,1.73,s,2,"['β-', 'β-,n']","[np.float64(0.99956), np.float64(0.00044)]","['Cs-141', 'Cs-140']",1012709.0,2088622.0,50.92571,2631000.0,1001000.0,0.0,2046000.0,0.0,0.0,50.93,0.0,6281000.0
Es-255,Es,99,255,,255.09033858371635,False,3438720.0,39.80 d,39.8,d,3,"['α', 'β-', 'SF']","[np.float64(0.07999672), np.float64(0.9199622), np.float64(4.099831e-05)]","['Bk-251', 'Fm-255', 'X']",88813.16,88813.16,514886.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zn-78,Zn,30,78,,77.93846637488224,False,1.47,1.47 s,1.47,s,1,['β-'],[np.float64(1.0)],['Ga-78'],1529156.0,2209149.0,0.0,2731000.0,1529000.0,0.0,2209000.0,0.0,0.0,0.0,0.0,6223000.0
Pr-122,Pr,59,122,,121.95186817417299,False,0.5,500.00 ms,500.0,ms,1,['β+&EC'],[np.float64(1.0)],['Ce-122'],4319000.0,4319000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bh-261,Bh,107,261,,261.1217534637145,False,0.013,13.00 ms,13.0,ms,2,"['α', 'SF']","[np.float64(0.9047619), np.float64(0.09523809)]","['Db-257', 'X']",0.0,0.0,9556185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Au-173M,Au,79,173,M,172.9862964416811,False,0.014,14.00 ms,14.0,ms,3,"['β+&EC', 'α', 'p']","[np.float64(0.04), np.float64(0.92), np.float64(0.04)]","['Pt-173', 'Ir-169', 'Pt-172']",112813.0,112813.0,6534240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tl-185,Tl,81,185,,184.97882223199136,False,19.5,19.50 s,19.5,s,1,['β+&EC'],[np.float64(1.0)],['Hg-185'],2140020.0,2140020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eu-158,Eu,63,158,,157.92793254719086,False,2754.0,45.90 m,45.9,m,1,['β-'],[np.float64(1.0)],['Gd-158'],1367953.0,819156.6,0.0,1330000.0,1288000.0,0.0,846200.0,0.0,0.0,0.0,0.0,3490000.0
Hf-169,Hf,72,169,,168.94134695479755,False,194.4,3.24 m,3.24,m,1,['β+&EC'],[np.float64(1.0)],['Lu-169'],1120140.0,1120140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K-38M,K,19,38,M,37.969096177074555,False,0.924,924.00 ms,924.0,ms,1,['β+&EC'],[np.float64(1.0)],['Ar-38'],1021143.0,2321097.0,0.0,2702000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6044000.0
Cd-107,Cd,48,107,,106.90661692826123,False,23400.0,6.50 h,6.5,h,2,"['β+&EC', 'β+&EC']","[np.float64(0.000638), np.float64(0.999362)]","['Ag-107', 'Ag-107M']",20985.28,6073.559,0.0,1299000.0,2494.0,0.0,0.0,0.0,0.0,0.0,0.0,1324000.0
U-217,U,92,217,,217.0244206268687,False,0.0235,23.50 ms,23.5,ms,1,['α'],[np.float64(1.0)],['Th-213'],0.0,0.0,8155600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ti-60,Ti,22,60,,59.976780525363324,False,0.022,22.00 ms,22.0,ms,1,['β-'],[np.float64(1.0)],['V-60'],3677333.0,3677333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pd-123,Pd,46,123,,122.93501421797762,False,0.244,244.00 ms,244.0,ms,2,"['β-', 'β-,n']","[np.float64(0.9909789), np.float64(0.0090211)]","['Ag-123', 'Ag-122']",3719988.0,2292020.0,2313.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
At-211,At,85,211,,210.987558954384,False,25970.4,7.21 h,7.214,h,2,"['α', 'β+&EC']","[np.float64(0.418), np.float64(0.582)]","['Bi-207', 'Po-211']",38972.71,5461.392,2500243.0,411400.0,1824.0,0.0,0.0,0.0,2454000.0,0.0,0.0,2958000.0
Tl-212,Tl,81,212,,211.998342426731,False,67.0,1.12 m,1.1166666666666667,m,1,['β-'],[np.float64(1.0)],['Pb-212'],2033000.0,2033000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
In-127M,In,49,127,M,126.91742645779453,False,3.67,3.67 s,3.67,s,3,"['β-', 'β-', 'β-,n']","[np.float64(0.003690826), np.float64(0.9894091), np.float64(0.0069)]","['Sn-127', 'Sn-127M', 'Sn-126']",437213.0,3049778.0,1331.057,3778000.0,436900.0,0.0,3046000.0,0.0,0.0,1331.0,0.0,6949000.0
S-28,S,16,28,,28.00438096951226,False,0.125,125.00 ms,125.0,ms,2,"['β+&EC', 'β+,p']","[np.float64(0.793), np.float64(0.207)]","['P-28', 'Si-27']",3440888.0,3440888.0,474471.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tm-163,Tm,69,163,,162.93272791002036,False,6516.0,1.81 h,1.81,h,1,['β+&EC'],[np.float64(1.0)],['Er-163'],1280577.0,67606.11,0.0,1030000.0,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,2439000.0
Cu-78,Cu,29,78,,77.95199257622359,False,0.335,335.00 ms,335.0,ms,3,"['β-', 'β-,n', 'β-,2n']","[np.float64(0.62941), np.float64(0.3703734), np.float64(0.0002166)]","['Zn-78', 'Zn-77', 'Zn-76']",3479045.0,3101352.0,282648.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y-87,Y,39,87,,86.9109071178987,False,287280.0,3.33 d,3.325,d,1,['β+&EC'],[np.float64(1.0)],['Sr-87M'],446118.9,6950.473,0.0,1004000.0,435600.0,0.0,0.0,0.0,0.0,0.0,0.0,1473000.0
Sr-105,Sr,38,105,,104.95858168213428,False,0.0556,55.60 ms,55.599999999999994,ms,3,"['β-', 'β-,n', 'β-,2n']","[np.float64(0.81334), np.float64(0.1835394), np.float64(0.0031206)]","['Y-105', 'Y-104', 'Y-103']",2816346.0,3898518.0,82454.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta-187,Ta,73,187,,186.9605468983123,False,120.0,2.00 m,2.0,m,1,['β-'],[np.float64(1.0)],['W-187'],1046333.0,1046333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Po-200,Po,84,200,,199.9819112693969,False,690.6,11.51 m,11.51,m,2,"['α', 'β+&EC']","[np.float64(0.111), np.float64(0.889)]","['Pb-196', 'Bi-200']",1012150.0,1012150.0,663929.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ba-127M,Ba,56,127,M,126.91117273308785,False,1.9,1.90 s,1.9,s,1,['IT'],[np.float64(1.0)],['Ba-127'],80300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Se-80,Se,34,80,,79.91654975955943,True,inf,Stable,inf,s,1,[None],[np.float64(1.0)],[None],0.0,66280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zn-77M,Zn,30,77,M,76.9369827963732,False,1.05,1.05 s,1.05,s,2,"['β-', 'IT']","[np.float64(0.5), np.float64(0.5)]","['Ga-77', 'Zn-77']",1715458.0,1329258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sn-113,Sn,50,113,,112.90525018681323,False,9943776.0,115.09 d,115.09,d,1,['β+&EC'],[np.float64(1.0)],['In-113M'],23692.03,6061.463,0.0,611700.0,5390.0,0.0,0.0,0.0,0.0,0.0,0.0,644900.0
As-90,As,33,90,,89.95553299133977,False,0.043,43.00 ms,42.99999999999999,ms,4,"['β-', 'β-,n', 'β-,2n', 'β-,3n']","[np.float64(0.58343), np.float64(0.402064), np.float64(0.01450599), np.float64(3.7117e-09)]","['Se-90', 'Se-89', 'Se-88', 'Se-87']",2679179.0,4397855.0,410183.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
In-100,In,49,100,,99.93114178387499,False,5.9,5.90 s,5.9,s,2,"['β+&EC', 'β+,p']","[np.float64(0.961), np.float64(0.039)]","['Cd-100', 'Ag-99']",3207075.0,3207075.0,51664.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Te-112,Te,52,112,,111.91706081663224,False,120.0,2.00 m,2.0,m,1,['β+&EC'],[np.float64(1.0)],['Sb-112'],1344408.0,1344408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La-150,La,57,150,,149.9387992344231,False,0.86,860.00 ms,860.0,ms,2,"['β-', 'β-,n']","[np.float64(0.973), np.float64(0.027)]","['Ce-150', 'Ce-149']",3339217.0,2075385.0,14471.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La-138,La,57,138,,137.9071372314324,False,3.21888e+18,102.00 Gy,102.0001521028215,Gy,2,"['β+&EC', 'β-']","[np.float64(0.656), np.float64(0.344)]","['Ba-138', 'Ce-138']",1225891.0,38266.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499264.0
Gd-137,Gd,64,137,,136.94507229188085,False,2.2,2.20 s,2.2,s,1,['β+&EC'],[np.float64(1.0)],['Eu-137'],2934333.0,2934333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Au-202,Au,79,202,,201.97392432152552,False,28.4,28.40 s,28.4,s,1,['β-'],[np.float64(1.0)],['Hg-202'],178179.4,1088920.0,0.0,1728000.0,177900.0,0.0,1086000.0,0.0,0.0,0.0,0.0,2950000.0
K-34,K,19,34,,33.99842480106179,False,2.5e-08,25.00 ns,24.999999999999996,ns,1,['p'],[np.float64(1.0)],['Ar-33'],0.0,0.0,875000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sg-258,Sg,106,258,,258.11330841369744,False,0.0032,3.20 ms,3.2,ms,1,['SF'],[np.float64(1.0)],['X'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pb-204M,Pb,82,204,M,203.97309889710863,False,4015.8,1.12 h,1.1155000000000002,h,1,['IT'],[np.float64(1.0)],['Pb-204'],2088801.0,102177.6,0.0,0.0,2081000.0,0.0,0.0,0.0,0.0,0.0,0.0,2186000.0
Bi-200M,Bi,83,200,M,199.97817920787838,False,1860.0,31.00 m,31.0,m,1,['β+&EC'],[np.float64(1.0)],['Pb-200'],1957738.0,1957738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tl-186,Tl,81,186,,185.9784095197829,False,27.5,27.50 s,27.5,s,2,"['β+&EC', 'α']","[np.float64(0.99994), np.float64(5.99964e-05)]","['Hg-186', 'Au-182']",2782892.0,2782892.0,341.1227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Po-201M,Po,84,201,M,200.98230548940862,False,537.6,8.96 m,8.96,m,3,"['α', 'β+&EC', 'IT']","[np.float64(0.024), np.float64(0.414), np.float64(0.562)]","['Pb-197', 'Bi-201', 'Po-201']",971758.0,733470.0,149350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Co-62M,Co,27,62,M,61.93407531871722,False,834.6,13.91 m,13.91,m,2,"['β-', 'IT']","[np.float64(0.99), np.float64(0.01)]","['Ni-62', 'Co-62']",1761295.0,1761075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
At-195,At,85,195,,194.99638141332503,False,0.328,328.00 ms,328.0,ms,1,['α'],[np.float64(1.0)],['Bi-191'],0.0,0.0,7338980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hg-197M,Hg,80,197,M,196.96731336120055,False,85680.0,23.80 h,23.8,h,2,"['β+&EC', 'IT']","[np.float64(0.086), np.float64(0.914)]","['Au-197M', 'Hg-197']",77913.76,194575.2,0.0,36560.0,45870.0,0.0,0.0,0.0,0.0,0.0,0.0,315300.0
Hf-156,Hf,72,156,,155.95942139597597,False,0.023,23.00 ms,23.0,ms,1,['α'],[np.float64(1.0)],['Yb-152'],0.0,0.0,5842882.0,0.0,0.0,0.0,0.0,0.0,5697000.0,0.0,0.0,5847000.0
Mg-40,Mg,12,40,,40.05394678113898,False,1.7e-07,170.00 ns,169.99999999999997,ns,2,"['β-,n', 'β-']","[np.float64(0.5), np.float64(0.5)]","['Al-39', 'Al-40']",6034833.0,6034833.0,2596000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pm-143,Pm,61,143,,142.91102479551415,False,22896000.0,265.00 d,265.0,d,1,['β+&EC'],[np.float64(1.0)],['Nd-143'],315633.5,8333.836,0.0,717500.0,285700.0,0.0,0.0,0.0,0.0,0.0,0.0,1042000.0
Cs-136,Cs,55,136,,135.90735745668414,False,1137024.0,13.16 d,13.16,d,2,"['β-', 'β-']","[np.float64(0.889256), np.float64(0.1107439)]","['Ba-136', 'Ba-136M']",1916807.0,133868.7,0.0,280000.0,1914000.0,0.0,119000.0,0.0,0.0,0.0,0.0,2323000.0
Ag-120M,Ag,47,120,M,119.91880244534087,False,0.32,320.00 ms,320.0,ms,2,"['β-', 'IT']","[np.float64(0.63), np.float64(0.37)]","['Cd-120', 'Ag-120']",1655445.0,1677951.0,0.0,2060000.0,1653000.0,0.0,1650000.0,0.0,0.0,0.0,0.0,5436000.0
Sr-76,Sr,38,76,,75.94179328918183,False,7.89,7.89 s,7.89,s,2,"['β+&EC', 'β+,p']","[np.float64(0.9999997), np.float64(3.4e-07)]","['Rb-76', 'Kr-75']",2072122.0,2072122.0,0.2372146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Db-257,Db,105,257,,257.1077700007818,False,1.52,1.52 s,1.52,s,2,"['α', 'SF']","[np.float64(0.94), np.float64(0.06)]","['Lr-253', 'X']",0.0,0.0,8676200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cu-81,Cu,29,81,,81.66708834478872,False,0.028,28.00 ms,28.0,ms,3,"['β-,n', 'β-,2n', 'β-,3n']","[np.float64(0.949616), np.float64(0.0503838), np.float64(1.9234e-07)]","['Zn-80', 'Zn-79', 'Zn-78']",1978435.0,3449554.0,1719483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Se-82,Se,34,82,,81.91673300041775,True,inf,Stable,inf,s,0,[None],[np.float64(0.0)],[None],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Co-60M,Co,27,60,M,59.93384164459512,False,628.02,10.47 m,10.467,m,2,"['β-', 'IT']","[np.float64(0.0024), np.float64(0.9976)]","['Ni-60', 'Co-60']",6614.704,56430.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65379.74
Md-258M,Md,101,258,M,258.09848103415095,False,3420.0,57.00 m,57.0,m,1,['β+&EC'],[np.float64(1.0)],['Fm-258'],421000.0,421000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y-96M,Y,39,96,M,95.91592774930635,False,9.6,9.60 s,9.6,s,1,['β-'],[np.float64(1.0)],['Zr-96'],4307942.0,1630393.0,0.0,2106000.0,4308000.0,0.0,1602000.0,0.0,0.0,0.0,0.0,8236000.0
Ca-54,Ca,20,54,,53.97436477202905,False,0.086,86.00 ms,85.99999999999999,ms,1,['β-'],[np.float64(1.0)],['Sc-54'],3546000.0,3546000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Te-105,Te,52,105,,104.94365343606032,False,6.2e-07,620.00 ns,620.0,ns,1,['α'],[np.float64(1.0)],['Sn-101'],0.0,0.0,4636000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
At-215,At,85,215,,214.99871815454605,False,0.0001,100.00 μs,100.00000000000001,μs,1,['α'],[np.float64(1.0)],['Bi-211'],175.1458,28.47014,8175109.0,0.0,169.7,0.0,0.0,0.0,8026000.0,0.0,0.0,8178000.0
U-234,U,92,234,,234.04100728676607,False,7747390000000.0,245.50 ky,245.49997464952975,ky,2,"['SF', 'α']","[np.float64(1.7e-11), np.float64(1.0)]","['X', 'Th-230']",1833.109,12564.76,4840783.0,0.0,114.6,0.0,0.0,0.0,4759000.0,0.0,0.0,4858000.0
