Radionuclide,Element,Z,A,Metastable_State,Atomic_Mass,Is_Stable,Half_Life_Second,Half_Life_Readable,Half_Life_Value,Half_Life_Unit,Num_Decay_Modes,Decay_Modes,Branching_Ratios,Progeny,Decay_Energy_EM,Decay_Energy_LP,Decay_Energy_HP,Decay_Energy_Neutrino,Decay_Energy_Gamma,Decay_Energy_Xray,Decay_Energy_Beta_Minus,Decay_Energy_Beta_Plus,Decay_Energy_Alpha,Decay_Energy_Neutron,Decay_Energy_Proton,Decay_Effective_Q
Fm-255,Fm,100,255,,255.0900359841,False,72252.0,20.07 h,20.07,h,2,"['α', 'SF']","[0.9999996999999999, 2.4000000000000003e-07]","['Cf-251', 'X']",15261.37,88884.62,7164882.0,0.0,2039.0,0,0.0,0,7054000.0,0.0,0.0,7240000.0
Rf-254,Rf,104,254,,254.1002327495,False,2.3e-05,23.00 μs,23.0,μs,1,['SF'],[1.0],['X'],0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Lr-254,Lr,103,254,,254.096500688,False,13.0,13.00 s,13.0,s,3,"['α', 'β+&EC', 'SF']","[0.7592407, 0.23976019999999998, 0.000999001]","['Md-250', 'No-254', 'X']",409350.6,409350.6,6670689.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
No-254M,No,102,254,M,254.0910538955,False,0.28,280.00 ms,280.0,ms,1,['IT'],[1.0],['No-254'],250000.0,250000.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
No-254,No,102,254,,254.0910538955,False,51.0,51.00 s,51.0,s,3,"['α', 'β+&EC', 'SF']","[0.8984726, 0.09983028000000001, 0.001697114]","['Fm-250', 'Md-254', 'X']",40264.88,40264.88,7390638.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Md-254M,Md,101,254,M,254.0897426306,False,1680.0,28.00 m,28.0,m,1,['β+&EC'],[1.0],['Fm-254'],870000.0,870000.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Md-254,Md,101,254,,254.0897426306,False,1680.0,28.00 m,28.0,m,2,"['β+&EC', 'β+&EC']","[0.5, 0.5]","['Fm-254', 'Fm-254']",870000.0,870000.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Es-254M,Es,99,254,M,254.0880278997,False,141479.9,1.64 d,1.6374988426,d,5,"['α', 'β-', 'β+&EC', 'IT', 'SF']","[0.0032, 0.98, 0.0008, 0.0155, 0.0005]","['Bk-250', 'Fm-254', 'Cf-254', 'Es-254', 'X']",382916.3,381676.3,21426.24,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Fm-254,Fm,100,254,,254.0869183679,False,11664.0,3.24 h,3.24,h,2,"['α', 'SF']","[0.999408, 0.000592]","['Cf-250', 'X']",1113.986,4900.151,7295621.0,0.0,37.79,0,0.0,0,7183000.0,0.0,0.0,7303000.0
Es-254,Es,99,254,,254.0881287662,False,23820480.0,275.70 d,275.7,d,1,['α'],[1.0],['Bk-250'],16500.64,57188.82,6499281.0,0.0,2181.0,0,0.0,0,6399000.0,0.0,0.0,6616000.0
Bk-254,Bk,97,254,,254.0906504294,False,120.0,2.00 m,2.0,m,1,['β-'],[1.0],['Cf-254'],1017000.0,1017000.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Cf-254,Cf,98,254,,254.0874227005,False,5227200.0,60.50 d,60.5,d,2,"['α', 'SF']","[0.0031000000000000003, 0.9969]","['Cm-250', 'X']",0.0,0.0,18373.11,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Rf-253,Rf,104,253,,253.1007463282,False,5.15e-05,51.50 μs,51.5,μs,3,"['α', 'SF', 'SF']","[0.25, 0.25, 0.5]","['No-249', 'X', 'X']",0.0,0.0,2387500.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Lr-253M,Lr,103,253,M,253.0952995358,False,1.5350000000000001,1.53 s,1.5350000000000001,s,2,"['α', 'SF']","[0.92, 0.08]","['Md-249', 'X']",0.0,0.0,8221727.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Lr-253,Lr,103,253,,253.0952995358,False,0.5750000000000001,575.00 ms,575.0,ms,2,"['α', 'SF']","[0.987, 0.013000000000000001]","['Md-249', 'X']",0.0,0.0,8820484.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
No-253,No,102,253,,253.090760542,False,97.2,1.62 m,1.62,m,1,['α'],[1.0],['Fm-249'],0.0,0.0,8421330.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Md-253,Md,101,253,,253.0873310801,False,630.0,10.50 m,10.5,m,1,['β+&EC'],[1.0],['Fm-253'],650333.3,650333.3,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Fm-253,Fm,100,253,,253.0853137495,False,259200.0,3.00 d,3.0,d,2,"['α', 'β+&EC']","[0.12, 0.88]","['Cf-249', 'Es-253']",98513.07,98513.07,863880.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Bk-253,Bk,97,253,,253.086927614,False,600.0,10.00 m,10.0,m,1,['β-'],[1.0],['Cf-253'],542666.7,542666.7,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Cf-253,Cf,98,253,,253.085212883,False,1538784.0,17.81 d,17.81,d,2,"['α', 'β-']","[0.0031000000000000003, 0.9969]","['Cm-249', 'Es-253']",5182.833,89889.96,18821.08,191800.0,46.23,0,72000.0,0,18530.0,0.0,0.0,305100.0
Es-253,Es,99,253,,253.0849102834,False,1768608.0,20.47 d,20.47,d,2,"['SF', 'α']","[8.700000000000001e-08, 1.0]","['X', 'Bk-249']",814.3791,2000.583,6738103.0,0.0,281.2,0,0.0,0,6633000.0,0.0,0.0,6739000.0
Lr-252,Lr,103,252,,252.0955105149,False,0.38,380.00 ms,380.0,ms,3,"['α', 'β+&EC', 'SF']","[0.3333333, 0.3333333, 0.3333333]","['Md-248', 'No-252', 'X']",661777.8,661777.8,3088000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
No-252,No,102,252,,252.0890550572,False,2.44,2.44 s,2.44,s,3,"['α', 'β+&EC', 'SF']","[0.667, 0.011, 0.322]","['Fm-248', 'Md-252', 'X']",8253.667,8253.667,5702696.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Md-252,Md,101,252,,252.0866342605,False,138.0,2.30 m,2.3,m,1,['β+&EC'],[1.0],['Fm-252'],1271000.0,1271000.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Fm-252,Fm,100,252,,252.0825995994,False,91404.0,1.06 d,1.0579166667,d,2,"['α', 'SF']","[0.999977, 2.3e-05]","['Cf-248', 'X']",1105.336,4768.71,7142422.0,0.0,39.52,0,0.0,0,7031000.0,0.0,0.0,7153000.0
Es-252,Es,99,252,,252.083103932,False,40754880.0,1.29 y,1.2914442163,y,2,"['α', 'β+&EC']","[0.78, 0.22]","['Bk-248', 'Cf-252']",209323.9,24540.89,5232290.0,50040.0,194800.0,0,0.0,0,5151000.0,0.0,0.0,5573000.0
Cf-252,Cf,98,252,,252.0815909341,False,83468070.0,2.64 y,2.6449435318,y,2,"['α', 'SF']","[0.96908, 0.030920000000000003]","['Cm-248', 'X']",1410.0,4570.0,6026300.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Lr-251,Lr,103,251,,251.0944102292,False,1.341,1.34 s,1.341,s,2,"['α', 'β+&EC']","[0.5, 0.5]","['Md-247', 'No-251']",856000.0,856000.0,4750000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
No-251M,No,102,251,M,251.0890643033,False,1.02,1.02 s,1.02,s,1,['α'],[1.0],['Fm-247'],0.0,0.0,8752000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
No-251,No,102,251,,251.0890643033,False,0.8,800.00 ms,800.0,ms,2,"['α', 'SF']","[0.9964411999999999, 0.003558718]","['Fm-247', 'X']",0.0,0.0,8875302.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Md-251,Md,101,251,,251.0849287756,False,240.0,4.00 m,4.0,m,2,"['α', 'β+&EC']","[0.1, 0.9]","['Es-247', 'Fm-251']",912000.0,912000.0,799200.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Fm-251,Fm,100,251,,251.0817010467,False,19080.0,5.30 h,5.3,h,2,"['α', 'β+&EC']","[0.018000000000000002, 0.982]","['Cf-247', 'Es-251']",165918.3,22276.4,124873.7,1273000.0,69310.0,0,0.0,0,122900.0,0.0,0.0,1548000.0
Es-251,Es,99,251,,251.0800871823,False,118800.0,1.38 d,1.375,d,2,"['α', 'β+&EC']","[0.005, 0.995]","['Bk-247', 'Cf-251']",90095.13,25757.46,32931.85,261700.0,4290.0,0,0.0,0,32420.0,0.0,0.0,407100.0
Cm-251,Cm,96,251,,251.0824071124,False,1008.0,16.80 m,16.8,m,1,['β-'],[1.0],['Bk-251'],109745.6,450232.4,0.0,857000.0,102300.0,0,421800.0,0,0.0,0.0,0.0,1420000.0
Bk-251,Bk,97,251,,251.0808941145,False,3336.0,55.60 m,55.6,m,1,['β-'],[1.0],['Cf-251'],80655.16,348527.0,0.0,633200.0,17040.0,0,289000.0,0,0.0,0.0,0.0,1093000.0
Cf-251,Cf,98,251,,251.0796837162,False,28338700000.0,898.00 y,897.9992141354,y,1,['α'],[1.0],['Cm-247'],110269.5,171107.5,5878582.0,0.0,53370.0,0,0.0,0,5786000.0,0.0,0.0,6176000.0
No-250,No,102,250,,250.0875605514,False,4.35e-06,4.35 μs,4.35,μs,2,"['α', 'SF']","[0.01960784, 0.9803921]","['Fm-246', 'X']",0.0,0.0,175490.2,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Md-250,Md,101,250,,250.0845345556,False,27.5,27.50 s,27.5,s,2,"['α', 'β+&EC']","[0.07, 0.93]","['Es-246', 'Fm-250']",1414530.0,1414530.0,581630.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Fm-250M,Fm,100,250,M,250.0795920958,False,1.8,1.80 s,1.8,s,3,"['α', 'IT', 'SF']","[0.19999979999999998, 0.7999993, 8.2e-07]","['Cf-246', 'Fm-250', 'X']",0.0,0.0,1511385.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Fm-250,Fm,100,250,,250.0795920958,False,1800.0,30.00 m,30.0,m,3,"['α', 'β+&EC', 'SF']","[0.8999379, 0.0999931, 6.89952e-05]","['Cf-246', 'Es-250', 'X']",28231.39,28231.39,6800768.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Es-250M,Es,99,250,M,250.078684297,False,7992.0,2.22 h,2.22,h,1,['β+&EC'],[1.0],['Cf-250'],544267.6,27092.47,0.0,1525000.0,445900.0,0,0.0,0,0.0,0.0,0.0,2350000.0
Es-250,Es,99,250,,250.078684297,False,30960.0,8.60 h,8.6,h,2,"['α', 'β+&EC']","[0.03, 0.97]","['Bk-246', 'Cf-250']",664450.0,664450.0,204989.9,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Cm-250,Cm,96,250,,250.078482564,False,261928000000.0,8.30 ky,8.299997465,ky,3,"['SF', 'α', 'β-']","[0.74, 0.18, 0.08]","['X', 'Pu-246', 'Bk-250']",1004.72,1004.72,141456400.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Bk-250,Bk,97,250,,250.0783816974,False,11563.2,3.21 h,3.212,h,1,['β-'],[1.0],['Cf-250'],898039.8,292434.3,0.0,584800.0,892300.0,0,263000.0,0,0.0,0.0,0.0,1780000.0
Cf-250,Cf,98,250,,250.0764652334,False,412773400.0,13.08 y,13.0799997465,y,2,"['SF', 'α']","[0.0007700000000000001, 0.9992300000000001]","['X', 'Cm-246']",1270.782,5027.875,6115852.0,0.0,25.14,0,0.0,0,6020000.0,0.0,0.0,6124000.0
Md-249M,Md,101,249,M,249.0831316703,False,1.9,1.90 s,1.9,s,1,['α'],[1.0],['Es-245'],0.0,0.0,8460000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Md-249,Md,101,249,,249.0831316703,False,24.0,24.00 s,24.0,s,2,"['α', 'β+&EC']","[0.6000000000000001, 0.4]","['Es-245', 'Fm-249']",494133.3,494133.3,5077800.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Fm-249,Fm,100,249,,249.0790970092,False,156.0,2.60 m,2.6,m,2,"['α', 'β+&EC']","[0.33, 0.67]","['Cf-245', 'Es-249']",545603.3,545603.3,2576640.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Es-249,Es,99,249,,249.0764744795,False,6132.0,1.70 h,1.7033333333,h,2,"['β+&EC', 'α']","[0.9943000000000001, 0.0057]","['Cf-249', 'Bk-245']",410777.8,39263.4,39219.33,1005000.0,305700.0,0,0.0,0,38600.0,0.0,0.0,1443000.0
Am-249,Am,95,249,,249.0785926766,False,120.0,2.00 m,2.0,m,1,['β-'],[1.0],['Cm-249'],800000.0,800000.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Cm-249,Cm,96,249,,249.0760710134,False,3849.0,1.07 h,1.0691666667,h,1,['β-'],[1.0],['Bk-249'],19146.72,279503.1,0.0,599700.0,18490.0,0,272200.0,0,0.0,0.0,0.0,900000.0
Bk-249,Bk,97,249,,249.0750623481,False,27648000.0,320.00 d,320.0,d,3,"['SF', 'α', 'β-']","[5e-10, 1.45e-05, 0.9999855]","['X', 'Am-245', 'Cf-249']",0.08300655,32390.04,79.09971,91610.0,0.06674000000000001,0,32390.0,0,77.76,0.0,0.0,124100.0
Cf-249,Cf,98,249,,249.0749614816,False,11076700000.0,351.00 y,350.9994422897,y,2,"['SF', 'α']","[5.2e-09, 1.0]","['X', 'Cm-245']",327325.9,29165.33,5913212.0,0.0,316900.0,0,0.0,0,5820000.0,0.0,0.0,6296000.0
Md-248,Md,101,248,,248.0829391834,False,7.0,7.00 s,7.0,s,3,"['α', 'β+&EC', 'SF']","[0.19990000000000002, 0.7996002, 0.0004997501]","['Es-244', 'Fm-248', 'X']",1397168.0,1397168.0,1738531.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Fm-248,Fm,100,248,,248.0772906578,False,36.0,36.00 s,36.0,s,3,"['α', 'β+&EC', 'SF']","[0.9290708999999999, 0.06993007, 0.000999001]","['Cf-244', 'Es-248', 'X']",37435.9,37435.9,7434658.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Es-248,Es,99,248,,248.0755759269,False,1620.0,27.00 m,27.0,m,2,"['α', 'β+&EC']","[0.00250125, 0.9974987]","['Bk-244', 'Cf-248']",1017781.0,1017781.0,17908.95,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Bk-248M,Bk,97,248,M,248.0731551302,False,85320.0,23.70 h,23.7,h,2,"['β-', 'β+&EC']","[0.7000000000000001, 0.30000000000000004]","['Cf-248', 'Cm-248']",53188.18,186627.5,0.0,587000.0,27370.0,0,181700.0,0,0.0,0.0,0.0,838100.0
Cf-248,Cf,98,248,,248.0722473314,False,28814400.0,333.50 d,333.5,d,2,"['α', 'SF']","[0.9999709999999999, 2.9e-05]","['Cm-244', 'X']",1216.822,5796.87,6350017.0,0.0,27.76,0,0.0,0,6249000.0,0.0,0.0,6361000.0
Bk-248,Bk,97,248,,248.0731551302,False,283824000.0,8.99 y,8.9938398357,y,1,['α'],[1.0],['Am-244'],0.0,0.0,5774000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Am-248,Am,95,248,,248.0758785264,False,600.0,10.00 m,10.0,m,1,['β-'],[1.0],['Cm-248'],1056667.0,1056667.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Cm-248,Cm,96,248,,248.0724490645,False,10982000000000.0,348.00 ky,347.9985803737,ky,2,"['SF', 'α']","[0.0839, 0.9161]","['X', 'Pu-244']",1126.282,5145.723,4720466.0,0.0,15.14,0,0.0,0,4646000.0,0.0,0.0,4729000.0
Md-247M,Md,101,247,M,247.0817380311,False,0.26,260.00 ms,260.0,ms,1,['α'],[1.0],['Es-243'],0.0,0.0,8764000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Md-247,Md,101,247,,247.0817380311,False,1.12,1.12 s,1.12,s,1,['α'],[1.0],['Es-243'],0.0,0.0,8834000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Fm-247,Fm,100,247,,247.0768964378,False,29.0,29.00 s,29.0,s,2,"['α', 'β+&EC']","[0.5, 0.5]","['Cf-243', 'Es-247']",495500.0,495500.0,4106500.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Es-247M,Es,99,247,M,247.0737695755,False,54000000.0,1.71 y,1.711156742,y,1,['α'],[1.0],['Bk-243'],0.0,0.0,7461000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Es-247,Es,99,247,,247.0737695755,False,273.0,4.55 m,4.55,m,2,"['α', 'β+&EC']","[0.07, 0.93]","['Bk-243', 'Cf-247']",766630.0,766630.0,524580.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Cf-247,Cf,98,247,,247.0710461792,False,11196.0,3.11 h,3.11,h,2,"['β+&EC', 'α']","[0.99965, 0.00035000000000000005]","['Bk-247', 'Cm-243']",125692.9,12599.95,2238.254,486600.0,42650.0,0,0.0,0,2203.0,0.0,0.0,645800.0
Bk-247,Bk,97,247,,247.0704409801,False,43549500000.0,1.38 ky,1.3800003803,ky,1,['α'],[1.0],['Am-243'],141949.9,66726.8,5655632.0,0.0,113600.0,0,0.0,0,5566000.0,0.0,0.0,5889000.0
Pu-247,Pu,94,247,,247.0741730416,False,196128.0,2.27 d,2.27,d,1,['β-'],[1.0],['Am-247'],614000.0,614000.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Am-247,Am,95,247,,247.072155711,False,1380.0,23.00 m,23.0,m,1,['β-'],[1.0],['Cm-247'],130887.6,571366.0,0.0,908200.0,84770.0,0,451800.0,0,0.0,0.0,0.0,1620000.0
Cm-247,Cm,96,247,,247.0704409801,False,492299000000000.0,15.60 My,15.6000139428,My,1,['α'],[1.0],['Pu-243'],313434.1,10753.5,5028863.0,0.0,309500.0,0,0.0,0,4949000.0,0.0,0.0,5353000.0
Md-246,Md,101,246,,246.0819490103,False,0.9,900.00 ms,900.0,ms,1,['α'],[1.0],['Es-242'],0.0,0.0,8888710.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Fm-246,Fm,100,246,,246.075392686,False,1.1,1.10 s,1.1,s,3,"['α', 'β+&EC', 'SF']","[0.910891, 0.00990099, 0.07920792]","['Cf-242', 'Es-246', 'X']",7389.439,7389.439,7631500.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Es-246,Es,99,246,,246.0729718893,False,462.0,7.70 m,7.7,m,3,"['α', 'β+&EC', 'β+&EC']","[0.09899703, 0.9009729, 2.9999100000000002e-05]","['Bk-242', 'Cf-246', 'Cf-246']",1144274.0,1144274.0,766435.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Cf-246,Cf,98,246,,246.0689372282,False,128520.0,1.49 d,1.4875,d,2,"['α', 'SF']","[0.9999975999999999, 2.4e-06]","['Cm-242', 'X']",1279.874,5051.684,6855282.0,0.0,22.54,0,0.0,0,6746000.0,0.0,0.0,6862000.0
Bk-246,Bk,97,246,,246.0687354952,False,155520.0,1.80 d,1.8,d,1,['β+&EC'],[1.0],['Cm-246'],855808.2,50178.2,0.0,483000.0,767600.0,0,0.0,0,0.0,0.0,0.0,1350000.0
Pu-246,Pu,94,246,,246.0702484931,False,936576.0,10.84 d,10.84,d,1,['β-'],[1.0],['Am-246M'],136995.8,106224.4,0.0,146800.0,83600.0,0,42280.0,0,0.0,0.0,0.0,402000.0
Am-246,Am,95,246,,246.069845027,False,2340.0,39.00 m,39.0,m,1,['β-'],[1.0],['Cm-246'],837423.1,744573.2,0.0,806300.0,790500.0,0,391100.0,0,0.0,0.0,0.0,2376000.0
Am-246M,Am,95,246,M,246.069845027,False,1500.0,25.00 m,25.0,m,1,['β-'],[1.0],['Cm-246'],975387.4,498751.4,0.0,899900.0,965400.0,0,463300.0,0,0.0,0.0,0.0,2381000.0
Cm-246,Cm,96,246,,246.0673233638,False,150214000000.0,4.76 ky,4.7599944229,ky,2,"['SF', 'α']","[0.0002614, 0.9997385999999999]","['X', 'Pu-242']",1300.463,5993.367,5512809.0,0.0,10.58,0,0.0,0,5377000.0,0.0,0.0,5523000.0
Md-245M,Md,101,245,M,245.0809495911,False,0.39,390.00 ms,390.0,ms,2,"['α', 'β+&EC']","[0.5, 0.5]","['Es-241', 'Fm-245']",843000.0,843000.0,4490000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Md-245,Md,101,245,,245.0809495911,False,0.0009000000000000001,900.00 μs,900.0,μs,2,"['α', 'SF']","[0.5, 0.5]","['Es-241', 'X']",0.0,0.0,4512000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Fm-245,Fm,100,245,,245.0755027986,False,4.2,4.20 s,4.2,s,2,"['α', 'SF']","[0.9990009999999999, 0.000999001]","['Cf-241', 'X']",0.0,0.0,8426573.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Es-245,Es,99,245,,245.071367271,False,66.0,1.10 m,1.1,m,2,"['α', 'β+&EC']","[0.4, 0.6000000000000001]","['Bk-241', 'Cf-245']",610200.0,610200.0,3163712.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Cf-245,Cf,98,245,,245.0681395421,False,2700.0,45.00 m,45.0,m,2,"['α', 'β+&EC']","[0.36, 0.64]","['Cm-241', 'Bk-245']",335237.8,335237.8,2613071.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Bk-245,Bk,97,245,,245.0664248111,False,426816.0,4.94 d,4.94,d,2,"['α', 'β+&EC']","[0.0012000000000000001, 0.9988]","['Am-241', 'Cm-245']",236902.8,127453.0,7471.042,443400.0,93070.0,0,0.0,0,7351.0,0.0,0.0,817500.0
Pu-245,Pu,94,245,,245.0678369425,False,37800.0,10.50 h,10.5,h,1,['β-'],[1.0],['Am-245'],390688.3,328931.3,0.0,532000.0,360100.0,0,242700.0,0,0.0,0.0,0.0,1278000.0
Am-245,Am,95,245,,245.0665256777,False,7380.0,2.05 h,2.05,h,1,['β-'],[1.0],['Cm-245'],30897.32,285718.2,0.0,576800.0,16990.0,0,260500.0,0,0.0,0.0,0.0,895000.0
Cm-245,Cm,96,245,,245.0656178789,False,268240000000.0,8.50 ky,8.5000126752,ky,1,['α'],[1.0],['Pu-241'],98903.52,77276.72,5475428.0,0.0,22000.0,0,0.0,0,5387000.0,0.0,0.0,5622000.0
Fm-244,Fm,100,244,,244.0742007799,False,0.0033,3.30 ms,3.3,ms,1,['SF'],[1.0],['X'],0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Es-244,Es,99,244,,244.070973051,False,37.0,37.00 s,37.0,s,2,"['α', 'β+&EC']","[0.04, 0.96]","['Bk-240', 'Cf-244']",1455040.0,1455040.0,317440.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Cf-244,Cf,98,244,,244.0661314577,False,1164.0,19.40 m,19.4,m,1,['α'],[1.0],['Cm-240'],0.0,0.0,7328900.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Bk-244,Bk,97,244,,244.0652236589,False,15660.0,4.35 h,4.35,h,2,"['α', 'β+&EC']","[6.00024e-05, 0.99994]","['Am-240', 'Cm-244']",753904.8,753904.8,406.7443,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Cm-244M,Cm,96,244,M,244.0628028623,False,5e-07,500.00 ns,500.0,ns,1,['SF'],[1.0],['X'],0.0,0.0,191800000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Am-244M,Am,95,244,M,244.0644167267,False,1560.0,26.00 m,26.0,m,2,"['β-', 'β+&EC']","[0.9996389999999999, 0.000361]","['Cm-244', 'Pu-244']",15632.16,517130.8,0.0,984100.0,14090.0,0,500300.0,0,0.0,0.0,0.0,1514000.0
Am-244,Am,95,244,,244.0644167267,False,36360.0,10.10 h,10.1,h,1,['β-'],[1.0],['Cm-244'],805385.4,318690.0,0.0,277500.0,776500.0,0,109600.0,0,0.0,0.0,0.0,1427000.0
Cm-244,Cm,96,244,,244.0628028623,False,571508100.0,18.11 y,18.1099988592,y,2,"['SF', 'α']","[1.3800000000000001e-06, 0.9999986]","['X', 'Pu-240']",1743.245,7647.74,5891681.0,0.0,16.18,0,0.0,0,5796000.0,0.0,0.0,5902000.0
Np-244,Np,93,244,,244.0679470552,False,137.4,2.29 m,2.29,m,1,['β-'],[1.0],['Pu-244'],1132000.0,1132000.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Pu-244,Pu,94,244,,244.0643158602,False,2559320000000000.0,81.10 My,81.0999569042,My,2,"['SF', 'α']","[0.00125, 0.99875]","['X', 'U-240']",1280.575,6571.355,4871427.0,0.0,12.71,0,0.0,0,4575000.0,0.0,0.0,4890000.0
Fm-243,Fm,100,243,,243.074411759,False,0.2,200.00 ms,200.0,ms,1,['α'],[1.0],['Cf-239'],0.0,0.0,8689100.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Es-243,Es,99,243,,243.0696710322,False,21.0,21.00 s,21.0,s,2,"['α', 'β+&EC']","[0.30000000000000004, 0.7000000000000001]","['Bk-239', 'Cf-243']",895766.7,895766.7,2421609.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Cf-243,Cf,98,243,,243.0655355046,False,642.0,10.70 m,10.7,m,2,"['α', 'β+&EC']","[0.14, 0.86]","['Cm-239', 'Bk-243']",646146.7,646146.7,1025920.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Bk-243,Bk,97,243,,243.0631147079,False,16200.0,4.50 h,4.5,h,2,"['α', 'β+&EC']","[0.0015, 0.9985]","['Am-239', 'Cm-243']",501773.9,501773.9,10311.42,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Cm-243,Cm,96,243,,243.0615008435,False,918326200.0,29.10 y,29.1000012675,y,2,"['α', 'β+&EC']","[0.9971000000000001, 0.0029000000000000002]","['Pu-239', 'Am-243']",127291.3,124632.7,5925767.0,3.987,73310.0,0,0.0,0,5830000.0,0.0,0.0,6151000.0
Np-243,Np,93,243,,243.0643251063,False,111.0,1.85 m,1.85,m,1,['β-'],[1.0],['Pu-243'],706666.7,706666.7,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Pu-243,Pu,94,243,,243.0621060427,False,17841.6,4.96 h,4.956,h,1,['β-'],[1.0],['Am-243'],27287.24,165042.2,0.0,380600.0,26270.0,0,158900.0,0,0.0,0.0,0.0,579400.0
Am-243,Am,95,243,,243.0615008435,False,232580000000.0,7.37 ky,7.3700154638,ky,2,"['SF', 'α']","[0.0, 1.0]","['X', 'Np-239']",57264.35,20941.27,5356194.0,0.0,53950.0,0,0.0,0,5269000.0,0.0,0.0,5439000.0
Fm-242,Fm,100,242,,242.0735132064,False,0.0008,800.00 μs,800.0,μs,1,['SF'],[1.0],['X'],0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
